algorithm,trial,avg_error,max_error
spring,501,2.088609276059857,2.1916514567279566
spring,502,2.082575344028145,2.1793140260956343
spring,503,2.087968370287644,2.196783176162252
spring,504,2.08700837627386,2.190500423780794
spring,505,2.0992424944782955,2.1910890932832094
spring,506,2.095074147729068,2.193927590784938
spring,507,2.0784699501791946,2.182109457092356
spring,508,2.079958026086183,2.1810688902051183
spring,509,2.0869424328735415,2.189831993266622
spring,510,2.0865478527595553,2.195679909332249
spring,511,2.0854136809680672,2.1795432630903733
spring,512,2.0971893281426817,2.199258146366494
spring,513,2.0859723630821714,2.189283637507546
spring,514,2.081567474073533,2.1870392832013184
spring,515,2.0832464485672286,2.176649272751466
spring,516,2.089178571758277,2.1846633745176187
spring,517,2.086131775164561,2.194540346717339
spring,518,2.0838358969934396,2.1965102936895815
spring,519,2.0794938912173437,2.1975131464055764
spring,520,2.0802098045393502,2.1814928996440703
spring,521,2.0903519265358548,2.1995413716471313
spring,522,2.0691923586029817,2.186668618860928
spring,523,2.0792361703149664,2.192859010470892
spring,524,2.083853893144405,2.1815989109486895
spring,525,2.0869538298929315,2.1887784436919318
spring,526,2.0911024723878984,2.19203237775927
spring,527,2.0884311132721747,2.1978435765948205
spring,528,2.084980797599561,2.1885193587580614
spring,529,2.08602614525236,2.1970110767032325
spring,530,2.0787345950857454,2.1850438433012633
spring,531,2.0880597754928356,2.1951981701662184
spring,532,2.0928470607113647,2.1778634607078113
spring,533,2.0892722795270444,2.1891975372143495
spring,534,2.077344822287356,2.194579879718949
spring,535,2.0768438483362623,2.188008590793302
spring,536,2.0756128618733247,2.180085417253871
spring,537,2.087662666219762,2.1890548219454704
spring,538,2.0838920742174056,2.1867134256265888
spring,539,2.082493971691979,2.1850011344716918
spring,540,2.0868973614558444,2.1815790700312943
spring,541,2.079358938318662,2.1857529153010664
spring,542,2.096949201376421,2.187956448175197
spring,543,2.085953994829691,2.203516168267402
spring,544,2.1016666366621055,2.1930920435379435
spring,545,2.0765079737383236,2.182131998351131
spring,546,2.0873261356159247,2.1961202055456823
spring,547,2.095482804904957,2.201396222570813
spring,548,2.0746353802081594,2.1681465475426904
spring,549,2.094620921403419,2.1993943096525395
spring,550,2.092564659395073,2.185085684645248
spring,551,2.086358920160174,2.1761877041588233
spring,552,2.0798706293715434,2.1896345592879904
spring,553,2.086411732179125,2.2015786470739758
spring,554,2.084303290773362,2.1919355772804203
spring,555,2.0819067892907075,2.1973231838428338
spring,556,2.079028614100853,2.184316340291803
spring,557,2.0889582078808746,2.184443575558238
spring,558,2.089580692972275,2.187705977108223
spring,559,2.0915647109197923,2.1916799479370557
spring,560,2.088471406795501,2.2014752920183076
spring,561,2.0827845654448236,2.1977098341526045
spring,562,2.087056715586148,2.1945664856121856
spring,563,2.083601051871708,2.1903428906550015
spring,564,2.0825687363836534,2.1917157090245514
spring,565,2.0861881259753234,2.1730185491274505
spring,566,2.096212057502546,2.1981189147162694
spring,567,2.089157634386124,2.186052874058818
spring,568,2.0877417951299893,2.189708880616795
spring,569,2.089844902800084,2.192140522736494
spring,570,2.080388190573897,2.188434327378393
spring,571,2.0858251221151223,2.1980974324804103
spring,572,2.0876171026014743,2.195667162217416
spring,573,2.0901970033965975,2.196466192234633
spring,574,2.0808992299964544,2.1811677411999955
spring,575,2.088767821365916,2.193718828706266
spring,576,2.091945093253241,2.1958857672701644
spring,577,2.0912593078875763,2.1810991978531113
spring,578,2.0875111151978603,2.196183738414058
spring,579,2.0797688398122673,2.191901070862558
spring,580,2.084840808108059,2.180293557479157
spring,581,2.0823072616763856,2.1835350075230306
spring,582,2.091584202286065,2.1858867371376673
spring,583,2.089607041478684,2.192947522063003
spring,584,2.087086091024525,2.1820716537168376
spring,585,2.0834918258412487,2.1794332774342684
spring,586,2.078854931202783,2.19857301372428
spring,587,2.08907060868674,2.184466437454463
spring,588,2.0804218731634068,2.193990038587227
spring,589,2.094824560912054,2.197835079753429
spring,590,2.0820028143421774,2.185611145163452
spring,591,2.080622596420177,2.1793220061684626
spring,592,2.095512215268898,2.197999108701585
spring,593,2.094671150722302,2.195122232083469
spring,594,2.085328034933096,2.183873511189602
spring,595,2.078025491607876,2.18401975274926
spring,596,2.081861597569425,2.1915664695527566
spring,597,2.0810629910849094,2.200211504196693
spring,598,2.082403671434894,2.1954975429893127
spring,599,2.0859521852891376,2.1932558123008223
spring,600,2.0779469940113153,2.1823865511765406
spring,601,2.080090108895236,2.1882494264432566
spring,602,2.0845896813270244,2.1860712964484055
spring,603,2.093193957755538,2.193084613927257
spring,604,2.0958421340772415,2.2026408393743653
spring,605,2.083169304786706,2.183705737219881
spring,606,2.0937536945160353,2.1921003155180747
spring,607,2.0869352978837545,2.1979473547143074
spring,608,2.0877516717981304,2.193066036507217
spring,609,2.083733713715786,2.183642609932043
spring,610,2.081523321481863,2.180926231764746
spring,611,2.0916857133771223,2.188988187608191
spring,612,2.096042208593475,2.1918587964533067
spring,613,2.0917928508235666,2.189997920235447
spring,614,2.0922822315355805,2.1969443262675052
spring,615,2.089747114485703,2.1923665146209177
spring,616,2.0838955723879957,2.164284513947711
spring,617,2.0836837626576186,2.189504910870792
spring,618,2.0865458402561625,2.19375508535231
spring,619,2.088625990090134,2.191168133688662
spring,620,2.0880752908905587,2.189904084345792
spring,621,2.0927625440698345,2.197284681293451
spring,622,2.0884617755624455,2.190494473787103
spring,623,2.08497104688235,2.19285000261422
spring,624,2.0893377044503234,2.1962144195664433
spring,625,2.082640561839758,2.188432922998817
spring,626,2.087498039954928,2.191520554008928
spring,627,2.0821975893262414,2.2035107186479563
spring,628,2.0810658553443817,2.1808817853808713
spring,629,2.0871873168440906,2.1805256728456124
spring,630,2.082171471010983,2.1794848726756064
spring,631,2.0877556674249074,2.185827528182484
spring,632,2.082883804451995,2.1890081139204476
spring,633,2.087092787633266,2.1903700129783066
spring,634,2.087733291813451,2.1896321431005705
spring,635,2.0791600410374564,2.1842917525645484
spring,636,2.0897036807349543,2.180678137817112
spring,637,2.093417539977551,2.1894291183557972
spring,638,2.0874658271432005,2.202043125230051
spring,639,2.0884383319924646,2.203130394221922
spring,640,2.0905939617123326,2.1974445124377318
spring,641,2.0984120167974494,2.1985031158087964
spring,642,2.086470710291813,2.1947121023138445
spring,643,2.089066212615189,2.20705926821469
spring,644,2.1046014262512815,2.1954398968230624
spring,645,2.070160335558844,2.1878197638005523
spring,646,2.0886227322157866,2.191951712127362
spring,647,2.082770949283834,2.175988567884441
spring,648,2.0832136240587236,2.1707518903205094
spring,649,2.0787120775738392,2.1899013436346224
spring,650,2.082861917440391,2.1764636928623102
spring,651,2.098356129994063,2.1875298614648058
spring,652,2.082119156764159,2.1912966552843036
spring,653,2.0849600663305763,2.193533877162785
spring,654,2.085824648010943,2.1947092218069
spring,655,2.0892483234374755,2.180394193760316
spring,656,2.0880711114025465,2.191895307668541
spring,657,2.089757322286785,2.1905182503706353
spring,658,2.0870457950354178,2.182689688781094
spring,659,2.084771893690855,2.1945757660482865
spring,660,2.0995454903332624,2.195832839341847
spring,661,2.0866323803292874,2.196938157891632
spring,662,2.088307730872215,2.1926597225568463
spring,663,2.0820534105040065,2.1800921359218366
spring,664,2.086336840690296,2.1816755412885676
spring,665,2.0884238046893544,2.1919787850187684
spring,666,2.093378416215481,2.198448876959949
spring,667,2.0879858444282493,2.1787203565292135
spring,668,2.075350267233516,2.1830118034089834
spring,669,2.0893020225404015,2.1830357005982797
spring,670,2.0874910712965455,2.1860456589098463
spring,671,2.0867509601728673,2.19711967285034
spring,672,2.0785492754279487,2.1971932596972232
spring,673,2.087196439964529,2.1800205268462842
spring,674,2.0850216057499793,2.1953039784670176
spring,675,2.0790024372335534,2.1823488575327987
spring,676,2.093858582886313,2.194314855543202
spring,677,2.095116675281121,2.1884708023086814
spring,678,2.081918705021443,2.181684618313859
spring,679,2.0893936452104347,2.185834967665663
spring,680,2.092975273695431,2.1833662016980666
spring,681,2.081244236366065,2.190293882329403
spring,682,2.0772044793585405,2.1792340155386563
spring,683,2.0940155818970942,2.1852897523141057
spring,684,2.078378027046687,2.180605862581336
spring,685,2.078647011813628,2.185802443508068
spring,686,2.0824535983870036,2.1859444944896214
spring,687,2.0909792586479568,2.1830643145019555
spring,688,2.0985070296222728,2.195642835104991
spring,689,2.086864263241713,2.1963452438358324
spring,690,2.0810112927408118,2.1889380225510155
spring,691,2.0912113598304964,2.192737261321539
spring,692,2.0866107356026973,2.1835359241250227
spring,693,2.085550096197544,2.188167935835959
spring,694,2.079961280385559,2.1811870641157762
spring,695,2.080412026897009,2.192724796443514
spring,696,2.087282549210986,2.1806383523099853
spring,697,2.0868895084850783,2.194658087638393
spring,698,2.091510937387951,2.1901443010629262
spring,699,2.091066722660954,2.1899355140689774
spring,700,2.08439676129876,2.182446348724769
spring,701,2.088881392993126,2.191731834630382
spring,702,2.082555806092651,2.1921429976745324
spring,703,2.0753007498323437,2.176752524803196
spring,704,2.083733385205211,2.1999496596511063
spring,705,2.076915026554111,2.169374283200645
spring,706,2.0856881996306105,2.187268930323097
spring,707,2.077358131430817,2.1756780265014806
spring,708,2.089958023229654,2.1889484678501594
spring,709,2.0892659122179533,2.198182369859598
spring,710,2.0827055893921913,2.190615883382094
spring,711,2.083999788019886,2.1904801770398628
spring,712,2.09687164861959,2.187337251377817
spring,713,2.0903966635044133,2.1925261765338644
spring,714,2.0782955320922416,2.190759793977443
spring,715,2.081774051226219,2.1847097016667023
spring,716,2.084278019065685,2.1865951983480674
spring,717,2.075844448126194,2.1975279481596717
spring,718,2.088842789139453,2.180892363689908
spring,719,2.0820877334309045,2.1818424224298836
spring,720,2.0807283747423795,2.1952524913543248
spring,721,2.086510808596451,2.1822110959040164
spring,722,2.0926253954544554,2.1981434734430754
spring,723,2.0949179949643923,2.198736423027134
spring,724,2.085002465989982,2.170684369197449
spring,725,2.0844329466606113,2.1927518909349923
spring,726,2.090566541459197,2.1861585062271005
spring,727,2.0921036024470956,2.1877500918415382
spring,728,2.0862355820126215,2.1862182505575345
spring,729,2.0887772275304313,2.178539946386653
spring,730,2.092192893622949,2.193976386035279
spring,731,2.0869967066115294,2.1720047064770363
spring,732,2.0950000358559495,2.193046462873979
spring,733,2.0919887365835437,2.1974579057507544
spring,734,2.098621013748061,2.194209973628162
spring,735,2.0819604075763016,2.191022575527382
spring,736,2.0860378480928174,2.18841856391537
spring,737,2.084203827862164,2.176874856153983
spring,738,2.086087507281993,2.193698951798804
spring,739,2.0894830848506256,2.188608774920439
spring,740,2.091459312557964,2.1903610329882457
spring,741,2.084533707974782,2.188271863532236
spring,742,2.0848758286775566,2.186563976981339
spring,743,2.0892995329439703,2.1859142410754964
spring,744,2.0791347672337253,2.1745668200884714
spring,745,2.083018861673627,2.1994898565998144
spring,746,2.0901990883275565,2.1915857124471785
spring,747,2.0921673863065515,2.1990118396396294
spring,748,2.084730338769921,2.175818879278002
spring,749,2.089534142030136,2.188207638989869
spring,750,2.0882557634866674,2.181578412087567
spring,751,2.0860342202754936,2.1864464794110083
spring,752,2.0829906615277913,2.176773135642771
spring,753,2.0854312718017347,2.1948502645253503
spring,754,2.0865318296160233,2.1891480035926456
spring,755,2.0844772809953125,2.185959530675979
spring,756,2.0802444678625465,2.2013683905314605
spring,757,2.0842276954080368,2.198637166687012
spring,758,2.088575165302474,2.190293979243651
spring,759,2.0881468967895738,2.1835458113694046
spring,760,2.086700399033438,2.1836352887609407
spring,761,2.0796882514068886,2.1882237691969695
spring,762,2.0885279439913615,2.189601204721779
spring,763,2.086077438640964,2.1910969642721536
spring,764,2.0870474856459613,2.1840045932635177
spring,765,2.086790898748369,2.1912085960770593
spring,766,2.082393264681978,2.1972862206593837
spring,767,2.0783069305910855,2.1972617531679686
spring,768,2.094035336391478,2.188682191182934
spring,769,2.0906287497348215,2.184757366467233
spring,770,2.0799513598676636,2.1788101169469973
spring,771,2.082433540732724,2.200325680108943
spring,772,2.0839882375439593,2.17781983801009
spring,773,2.0882158440212293,2.1840512273610497
spring,774,2.0828039737741886,2.1726021717804502
spring,775,2.096903119629907,2.200730735838477
spring,776,2.080501197040789,2.1955069531572433
spring,777,2.0864129187903258,2.182858463861326
spring,778,2.07794422554946,2.1744047382935072
spring,779,2.0909787963983724,2.1897237038385278
spring,780,2.0835829129295322,2.191482658446621
spring,781,2.081571749883618,2.1773967687385896
spring,782,2.0867063858959947,2.194596808992043
spring,783,2.0852534314789604,2.1847020416220033
spring,784,2.087204179744309,2.191668179047128
spring,785,2.0960343662102368,2.1877381498485153
spring,786,2.0963241605152954,2.2053924995215057
spring,787,2.0882112507126043,2.1926334361718482
spring,788,2.081469061848957,2.181797227067015
spring,789,2.077572485369499,2.192805707351745
spring,790,2.103419597029472,2.1955247196707597
spring,791,2.0862825641783784,2.1771107487463004
spring,792,2.0839097761665215,2.190955937754365
spring,793,2.079810631107391,2.1791504359107057
spring,794,2.090881671615313,2.19895341737494
spring,795,2.086212808745843,2.1810602673539616
spring,796,2.097512738370104,2.1971810371459384
spring,797,2.085669083181206,2.196610503500125
spring,798,2.095936609566158,2.191141434862635
spring,799,2.085656618083128,2.189702916330653
spring,800,2.090011454514867,2.196851005132551
spring,801,2.0814011069221845,2.1859597308701533
spring,802,2.0795159074796756,2.1922069024106112
spring,803,2.089959645428914,2.1883509005010735
spring,804,2.0897598763365828,2.1935451684364775
spring,805,2.0903413978622676,2.182684172638884
spring,806,2.0892446690912676,2.1828925394858483
spring,807,2.0884973465340413,2.196354171446316
spring,808,2.087805228739147,2.1912275878201184
spring,809,2.083715304164214,2.193916713936446
spring,810,2.081424367931419,2.178964021162393
spring,811,2.082395108936231,2.1903592383704367
spring,812,2.084665323627333,2.196576076891647
spring,813,2.0951815934137965,2.183562023094038
spring,814,2.0783073244458334,2.1891895533483243
spring,815,2.076162548925588,2.186946339376363
spring,816,2.093029470699125,2.193973178626543
spring,817,2.076438901365337,2.1892106527483635
spring,818,2.0799923248520793,2.183861929127141
spring,819,2.080660293732769,2.1918053645680677
spring,820,2.084808070519655,2.191544152924291
spring,821,2.0878451012385546,2.178072685652847
spring,822,2.0760604173373105,2.184720470527319
spring,823,2.0863078785854627,2.1837994494234167
spring,824,2.08796023396273,2.1896236576204484
spring,825,2.0937288241702587,2.1996374624121677
spring,826,2.097007492372735,2.194053998931583
spring,827,2.0813904844965756,2.1862185337275584
spring,828,2.0894257267239777,2.19242590910787
spring,829,2.100070617129829,2.1974147188752733
spring,830,2.090507220855345,2.203896576658435
spring,831,2.083989052463507,2.1897182349342525
spring,832,2.080645023995114,2.1832301665651133
spring,833,2.0854086991883163,2.198595060797096
spring,834,2.099573865587318,2.1917532884029276
spring,835,2.0796088923834324,2.17620110456346
spring,836,2.082791377767518,2.184894173065073
spring,837,2.0969277019438883,2.187771330404844
spring,838,2.0959227348602103,2.201698466758309
spring,839,2.0922390761230614,2.196141058444483
spring,840,2.0891638766583602,2.184723659648301
spring,841,2.0798971290317243,2.2017088988278877
spring,842,2.0829117099373358,2.205151785630418
spring,843,2.0820188093703584,2.184312018878666
spring,844,2.095023538169076,2.1869348960655763
spring,845,2.093701221208325,2.1897844938658664
spring,846,2.0911672967805974,2.190648036241204
spring,847,2.0910483230954715,2.1957774130668613
spring,848,2.0901818336510405,2.1881720936062656
spring,849,2.0901040314180896,2.1961173802172738
spring,850,2.090238407866637,2.182950243431303
spring,851,2.079878994635931,2.180834233064674
spring,852,2.091845310169962,2.193748110178419
spring,853,2.087625825016893,2.1918525732394114
spring,854,2.084835944133098,2.191737405873915
spring,855,2.085639913714535,2.187982076272451
spring,856,2.0852364076566436,2.1804804563704714
spring,857,2.081793506453887,2.195601041310268
spring,858,2.1040971236313752,2.1921674296816187
spring,859,2.0895308300790556,2.1870908850312394
spring,860,2.098024100290554,2.1969214537010413
spring,861,2.088000342966541,2.1923248744874617
spring,862,2.084870839516355,2.1928428906187247
spring,863,2.09481014035605,2.204281128500652
spring,864,2.0928517062686445,2.1977097407939032
spring,865,2.0936251501049505,2.1826000695275374
spring,866,2.081218892362485,2.191347861853991
spring,867,2.1017498602527214,2.1961241601854526
spring,868,2.08095717362006,2.174386755322421
spring,869,2.090593869181057,2.1935220856285893
spring,870,2.084563847901282,2.1832876755442396
spring,871,2.0938887372581134,2.2104999533921266
spring,872,2.08173037725938,2.187359366290684
spring,873,2.104568310322501,2.1949924201108657
spring,874,2.0814571856862414,2.186341799894016
spring,875,2.086331992086611,2.193082817738281
spring,876,2.081141543288325,2.1887141270888466
spring,877,2.0786618289384493,2.1842670711528083
spring,878,2.080852203217279,2.1860588208411293
spring,879,2.085268980306454,2.204348630866085
spring,880,2.0833232763644585,2.2037971282214084
spring,881,2.0889302450050127,2.1867389208701566
spring,882,2.0867138128244096,2.1839062085573384
spring,883,2.0886267690464257,2.186370366372724
spring,884,2.077421151490542,2.197140566131155
spring,885,2.0833186180319045,2.179368989066684
spring,886,2.074483538942435,2.1875143306806972
spring,887,2.100408946332838,2.1967222358986875
spring,888,2.089789119795334,2.1919352644505583
spring,889,2.0905139578593035,2.2038171966858258
spring,890,2.0946088166396692,2.1892396240110386
spring,891,2.0762868535471557,2.1851104445267477
spring,892,2.08122344800195,2.178467993513413
spring,893,2.0813856011973235,2.178368932980166
spring,894,2.088585883478279,2.1941429482382717
spring,895,2.0876443864879812,2.2017069639071765
spring,896,2.097701939963865,2.196327846728388
spring,897,2.083786607289163,2.1900743138357854
spring,898,2.0804564066257782,2.1682313518230685
spring,899,2.081963696783191,2.1726645554803614
spring,900,2.0854627820421756,2.1879526547950947
spring,901,2.0853429365267746,2.1979977707101996
spring,902,2.0871636364090946,2.2039944075752635
spring,903,2.0849263543578402,2.180190881491626
spring,904,2.090183821015533,2.192006390706559
spring,905,2.085306744347514,2.196742297364588
spring,906,2.093039466636614,2.2034620730619694
spring,907,2.0848481178950875,2.18988810526465
spring,908,2.0878680163605154,2.1866027515171216
spring,909,2.091184239289452,2.1871765019728837
spring,910,2.0910117981921252,2.20197732257065
spring,911,2.0841929339898217,2.1904968749911196
spring,912,2.0936716591924522,2.1996347291332046
spring,913,2.0952481548867334,2.2067863071858675
spring,914,2.0818009052570705,2.1859133540307547
spring,915,2.0898013188176408,2.1900646120899108
spring,916,2.0907083319967033,2.1894283307442475
spring,917,2.0823082344571917,2.185251948032296
spring,918,2.087543223952514,2.1916623430638675
spring,919,2.0879189737327897,2.1929620975210042
spring,920,2.090338531554389,2.1865294073757413
spring,921,2.0868086241753585,2.183252950206694
spring,922,2.079112763475457,2.176432397862071
spring,923,2.0822277689482895,2.1891851158941726
spring,924,2.0922852743970615,2.202290393060149
spring,925,2.083027854997714,2.1727877277035863
spring,926,2.0845592722413957,2.1907501357552475
spring,927,2.081157759080885,2.1854505522142134
spring,928,2.0933866529508975,2.1881495666840096
spring,929,2.092884673556661,2.2010283704267395
spring,930,2.0928907574083846,2.1970432289346102
spring,931,2.075939502142425,2.1899673072350425
spring,932,2.0879550385047927,2.185493578947797
spring,933,2.0858925758375393,2.190265739965704
spring,934,2.0724131889147475,2.171879919833303
spring,935,2.0903991858525566,2.179187928339756
spring,936,2.0845940299363064,2.2026070203464574
spring,937,2.0762296692369078,2.186947065056462
spring,938,2.0968217946028673,2.1746212993384617
spring,939,2.092516680437956,2.189151738786541
spring,940,2.0898127012338645,2.187301811758908
spring,941,2.085437360663137,2.1910525115291444
spring,942,2.0867133162512532,2.1943379672191123
spring,943,2.092390941183897,2.196761569465487
spring,944,2.078920857295566,2.185486693793422
spring,945,2.0939371462807417,2.189845838325405
spring,946,2.1023430421717966,2.1898966194175444
spring,947,2.084533728172154,2.1738959347698463
spring,948,2.0784137282034805,2.179944151040428
spring,949,2.0760416188936324,2.1933504425634895
spring,950,2.0855677761841434,2.172423686086349
spring,951,2.086193383243781,2.188601793690432
spring,952,2.0866526594684602,2.188355810392555
spring,953,2.086108881342816,2.1921100971514575
spring,954,2.0837425061459007,2.1894122598557795
spring,955,2.0802093889417295,2.189999317447718
spring,956,2.1006157519889155,2.1935314111783972
spring,957,2.0731420000204626,2.1801175453030464
spring,958,2.0849373351365625,2.193673054189456
spring,959,2.0877239875413203,2.1837622586243586
spring,960,2.087012814766501,2.1852625486201167
spring,961,2.0815500487266445,2.1752202843913975
spring,962,2.08597458096462,2.184894337542477
spring,963,2.0796830717478323,2.191924177618532
spring,964,2.0728580323298065,2.1861366902237354
spring,965,2.099835299968394,2.1974895209301986
spring,966,2.092423613039941,2.1910036309117222
spring,967,2.0823573800376627,2.188017434507946
spring,968,2.0813896018490174,2.1878033270024964
spring,969,2.078124891699036,2.1877812327218518
spring,970,2.079344494681705,2.183088076449753
spring,971,2.087895690230447,2.1785532399876444
spring,972,2.09575545667964,2.2064009054730667
spring,973,2.0826600654089233,2.178764586466232
spring,974,2.084892599699201,2.186015741139388
spring,975,2.083420272002168,2.1976164412324595
spring,976,2.0968044902608667,2.1942421686383047
spring,977,2.086384173089528,2.1865811444487244
spring,978,2.090331364014261,2.192937889608487
spring,979,2.0902278112695405,2.200610626691251
spring,980,2.0833864083458424,2.1909153234812515
spring,981,2.076649073519793,2.1900214593055547
spring,982,2.0865841476894604,2.1893252454946137
spring,983,2.098646734221588,2.196712418443297
spring,984,2.080183581149941,2.187771105284517
spring,985,2.087129900420537,2.1958416964980616
spring,986,2.0926365088808896,2.188406059547652
spring,987,2.0850403348879936,2.1824087424846206
spring,988,2.0821399732002086,2.2003475232074194
spring,989,2.080227567571257,2.171488387485464
spring,990,2.0891798593268245,2.1921114045576324
spring,991,2.0773184310400494,2.175679747492668
spring,992,2.0885585466056837,2.190175856913719
spring,993,2.0770487658742423,2.1679524647392294
spring,994,2.093417276992647,2.200972832968839
spring,995,2.0869994629283513,2.173915637917081
spring,996,2.1004102409151026,2.200614755218819
spring,997,2.089121154477706,2.2033242678059195
spring,998,2.0901631215975267,2.1873458494077123
spring,999,2.081451493011184,2.1886765586248593
